CompScore,PoseScore,ContactScore
-3.0297258979786306,0.570274102021369,0.72
-3.9082918915577745,1.0917081084422258,1.0
-0.226287287437549,1.5737127125624508,0.36
-0.7547895430685545,1.0452104569314453,0.36
-4.246206191712721,0.7537938082872788,1.0
-4.465113897878709,0.5348861021212913,1.0
-3.1340823523796772,0.4659176476203223,0.72
-3.905085294707008,1.094914705292992,1.0
-3.7481531064900873,1.251846893509913,1.0
-2.7849679049704843,0.8150320950295156,0.72
-4.265812580725678,0.7341874192743226,1.0
-4.027918038411089,0.9720819615889108,1.0
-4.008497589314948,0.9915024106850522,1.0
-4.17888417503314,0.8211158249668598,1.0
-2.562827666073636,1.0371723339263634,0.72
-4.219119176867172,0.7808808231328286,1.0
-3.5565498863793223,1.4434501136206777,1.0
-4.527654160133064,0.4723458398669358,1.0
-2.2411354649624053,1.358864535037594,0.72
-4.138063502995106,0.861936497004894,1.0
-3.879852905303501,1.1201470946964986,1.0
-3.9312443221558064,1.0687556778441933,1.0
-3.9449734655323887,1.0550265344676115,1.0
-3.983837458098985,1.0161625419010152,1.0
-3.863077854221821,1.1369221457781793,1.0
1.6961426955328867,1.6961426955328867,0.0
-3.047957312214152,1.9520426877858479,1.0
-2.458182524097893,1.1418174759021067,0.72
1.1158512340710187,1.1158512340710187,0.0
-2.364192237338159,1.2358077626618407,0.72
-3.978615114158952,1.021384885841048,1.0
-2.423524448542109,1.1764755514578908,0.72
-2.3147817968433673,1.2852182031566324,0.72
-1.3055951936803019,2.294404806319698,0.72
-3.0505073827160887,0.549492617283911,0.72
-1.1030566614659951,0.6969433385340047,0.36
-2.597794159903286,1.0022058400967135,0.72
-3.943363089427476,1.056636910572524,1.0
-2.9421914375576197,0.6578085624423801,0.72
-2.674445998043749,0.9255540019562508,0.72
-0.8602420859113445,0.9397579140886553,0.36
-0.7139756017516028,1.086024398248397,0.36
-4.21839821102908,0.7816017889709196,1.0
-2.160056559098963,1.4399434409010365,0.72
-4.087198815530305,0.9128011844696945,1.0
-4.242943470232877,0.7570565297671232,1.0
-0.40714403288522627,1.3928559671147736,0.36
-0.49506712017916343,1.3049328798208364,0.36
-1.865969584002095,1.7340304159979048,0.72
-4.299104840594966,0.7008951594050346,1.0
-3.8240415717281135,1.1759584282718865,1.0
-3.2356834822257365,1.7643165177742635,1.0
-0.8236653910730856,2.776334608926914,0.72
0.11336747588227158,1.9133674758822714,0.36
0.4125512019587889,2.2125512019587887,0.36
-0.624361937202845,2.9756380627971546,0.72
1.5999983209771806,3.3999983209771805,0.36
-1.4946115016335404,2.1053884983664592,0.72
1.8883832531608729,3.6883832531608727,0.36
0.39800826071117346,2.1980082607111733,0.36
0.652757694699865,2.452757694699865,0.36
-3.477002316094837,1.522997683905163,1.0
-1.9352984109555964,1.6647015890444032,0.72
0.6789597153587064,2.478959715358706,0.36
-0.64102718628593,2.9589728137140696,0.72
0.6299038053109696,2.4299038053109694,0.36
0.02659239415008008,3.6265923941500797,0.72
4.319437952132012,4.319437952132012,0.0
-1.2437155246761735,3.7562844753238265,1.0
-1.1686586790676783,3.8313413209323217,1.0
-1.7247374879248492,1.8752625120751505,0.72
-1.843742434296591,1.7562575657034087,0.72
-3.7593671044750385,1.2406328955249613,1.0
-0.5746098137772466,1.2253901862227532,0.36
0.9092884382940332,2.709288438294033,0.36
-1.342927388670189,3.657072611329811,1.0
1.4669315734131607,3.2669315734131605,0.36
1.4694676482413542,3.269467648241354,0.36
1.9789990950449599,3.7789990950449597,0.36
-1.238598371573571,2.3614016284264285,0.72
-2.5148844518941864,2.4851155481058136,1.0
-2.200839144601866,1.399160855398134,0.72
-2.182226659280591,1.4177733407194084,0.72
-0.6641346544055666,1.1358653455944332,0.36
-0.5154502041073721,1.2845497958926277,0.36
-2.061561453616232,1.538438546383768,0.72
-0.14886763050092533,1.6511323694990745,0.36
1.4195095139459828,1.4195095139459828,0.0
-1.7125633625538919,1.8874366374461078,0.72
0.3779291695105478,2.1779291695105476,0.36
0.14093897602522887,1.9409389760252287,0.36
-3.01097724804238,1.9890227519576198,1.0
-1.1412956267608183,2.4587043732391813,0.72
-2.9917563524491757,2.0082436475508243,1.0
-2.6599755366654354,0.9400244633345644,0.72
-0.22252261469754764,1.5774773853024522,0.36
-0.49128407407525976,1.30871592592474,0.36
-2.556017958992174,1.0439820410078258,0.72
-0.42178482860877486,1.378215171391225,0.36
